bg_id,id,login_bonus_id,count,reward_type,description,reward_id,character_id,character_name,voice_id,reward_num
0,1,20000,1,8,"",91002,0,"",0,100
0,2,20000,1,2,"",23001,0,"",0,20
0,3,20000,2,8,"",91002,0,"",0,100
0,4,20000,2,2,"",23001,0,"",0,20
0,5,20000,3,8,"",91002,0,"",0,100
0,6,20000,3,2,"",23001,0,"",0,20
0,7,20000,4,8,"",91002,0,"",0,100
0,8,20000,4,2,"",23001,0,"",0,20
0,9,20000,5,8,"",91002,0,"",0,200
0,10,20000,5,2,"",23001,0,"",0,20
0,11,20000,6,8,"",91002,0,"",0,100
0,12,20000,6,2,"",23001,0,"",0,20
0,13,20000,7,8,"",91002,0,"",0,100
0,14,20000,7,2,"",23001,0,"",0,20
0,15,20000,8,8,"",91002,0,"",0,100
0,16,20000,8,2,"",23001,0,"",0,20
0,17,20000,9,8,"",91002,0,"",0,100
0,18,20000,9,2,"",23001,0,"",0,20
0,19,20000,10,8,"",91002,0,"",0,300
0,20,20000,10,2,"",23001,0,"",0,20
0,21,30000,1,2,"",23001,0,"",0,30
0,22,30000,2,2,"",90007,0,"",0,2000
0,23,30000,3,2,"",20003,0,"",0,20
0,24,30000,4,8,"",91002,0,"",0,50
0,25,30000,5,12,"",94002,0,"",0,50000
0,26,30000,6,8,"",91002,0,"",0,50
0,27,30000,7,2,"",90007,0,"",0,3000
0,28,30000,8,2,"",20003,0,"",0,20
0,29,30000,9,8,"",91002,0,"",0,80
0,30,30000,10,2,"",24001,0,"",0,1
0,31,30000,11,8,"",91002,0,"",0,80
0,32,30000,12,2,"",22002,0,"",0,20
0,33,30000,13,2,"",20003,0,"",0,20
0,34,30000,14,8,"",91002,0,"",0,100
0,35,30000,15,2,"",24001,0,"",0,1
0,36,40000,1,8,"",91002,0,"",0,100
0,37,40001,1,8,"오늘은 기념일, 축하를 해야겠네요!\n숯불구이, 초밥, 피자, 케이크~☆\n당신과 파티를 할 수 있다니\n행복해요~♪",91002,107501,"페코린느",1,150
0,38,40001,2,8,"이 기념일을 맞이할 수 있는 건\n주인님의 기량 덕택\n역시 주인님이십니다\n정말 대단하세요♪",91002,107601,"콧코로",1,150
0,39,40001,3,8,"너도 제법 하는데!\n조금은… 생각보다…\n꽤 다시 보게 됐어\n칭찬해 줄게♪",91002,107801,"캬루",1,150
0,40,40001,4,8,"당신과 저에게\n오늘은 특별한 날\n당신의 버팀목 덕분에\n저는 힘낼 수 있어요!",91002,107701,"스즈메",1,150
0,41,40001,5,8,"오늘은 너에게 있어\n특별한 기념일이냥\n너의 활약에는 항상\n고양이지만 감사하고 있다냥~♪",91002,107901,"타마키",1,150
0,42,40001,6,8,"으~ 빙수를 너무 많이 먹어서\n몸이 차가워졌어요…\n당신의 체온으로 따뜻하게 해 주세요!\n꼬옥~~♪",91002,107501,"페코린느",2,150
