emblem_id,disp_oder,type,emblem_name,description_mission_id,event_emblem,start_time,end_time
10000001,101001,1,"모험의 시작",0,0,"2018/01/01 15:00:00","2030/01/01 23:59:59"
10101001,101002,1,"풋내기 기사",58002001,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10101002,101003,1,"용감한 기사",58002002,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10101003,101004,1,"공주의 기사",58002003,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201001,201001,2,"히요리",56011001,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201002,201002,2,"히요리의 인연",56011002,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201003,201003,2,"곤란할 때는 서로 돕기",56011003,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201004,201005,2,"유이",56011004,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201005,201006,2,"유이의 인연",56011005,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201006,201007,2,"또 만났네, 기사 군",56011006,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201007,201009,2,"레이",56011007,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201008,201010,2,"레이의 인연",56011008,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201009,201011,2,"청렴 근면한 검사",56011009,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201010,201013,2,"미소기",56011010,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201011,201014,2,"미소기의 인연",56011011,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201012,201015,2,"오빠, 놀자!",56011012,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201013,201017,2,"마츠리",56011013,0,"2018/09/18 15:00:00","2030/01/01 23:59:59"
10201014,201018,2,"마츠리의 인연",56011014,0,"2018/09/18 15:00:00","2030/01/01 23:59:59"
10201015,201019,2,"불타오르기 시작했슴다~!",56011015,0,"2018/09/18 15:00:00","2030/01/01 23:59:59"
10201016,201020,2,"아카리",56011016,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201017,201021,2,"아카리의 인연",56011017,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201018,201022,2,"스위트 리틀 데몬",56011018,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201019,201024,2,"미야코",56011019,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201020,201025,2,"미야코의 인연",56011020,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201021,201026,2,"푸딩으로 만들어버리는 거야~",56011021,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201022,201027,2,"유키",56011022,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201023,201028,2,"유키의 인연",56011023,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201024,201029,2,"퍼펙트 뷰티",56011024,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201025,201030,2,"안나",56011025,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201026,201031,2,"안나의 인연",56011026,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
10201027,201032,2,"질풍의 명희",56011027,0,"2015/04/01 15:00:00","2030/01/01 23:59:59"
